申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,地建號範圍,行政區,地段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,12050000,,,,N,1081124,,23,2723,141.35,,鄉村區,乙種建築用地,244.23,住家用,鋼筋混凝土造,4,1081023,0,一層;二層;三層;四層,,,成功街701巷1~30號,阿蓮區,青安段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,10000000,,,,N,1081119,,23,2723,113.04,,鄉村區,乙種建築用地,227.96,住家用,鋼筋混凝土造,4,1081023,0,一層;二層;三層;四層,,,民生路418巷1~30號,阿蓮區,青安段
買賣,房地(土地+建物),1,1,,4,2,2,Y,透天厝,4500000,,,,N,1081129,,23,2719,68.24,住,,,143.23,住商用,鋼筋混凝土造,3,830819,25,一層;二層;三層;屋頂突出物;騎樓,,,民權路170巷31~60號,阿蓮區,青蓮段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,12100000,,,,N,1081118,,23,2723,143.42,,鄉村區,乙種建築用地,244.23,住家用,鋼筋混凝土造,4,1081023,0,一層;二層;三層;四層,,,成功街701巷1~30號,阿蓮區,青安段
買賣,土地,1,,,,,,Y,,4500000,4500000,,,N,1081125,,23,2711,1174,,特定農業區,農牧用地,,,,,,,,,,阿蓮段2791~2820地號,阿蓮區,阿蓮段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,12800000,,,,N,1081115,,23,2723,178.15,,鄉村區,乙種建築用地,250.7,住家用,鋼筋混凝土造,4,1081023,0,一層;二層;三層;四層,,,成功街701巷1~30號,阿蓮區,青安段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,10000000,,,,N,1081208,,23,2723,109.03,,鄉村區,乙種建築用地,222.09,住家用,鋼筋混凝土造,4,1081023,0,一層;二層;三層;四層,,,民生路418巷1~30號,阿蓮區,青安段
買賣,土地,2,,,,,,Y,,2500000,2500000,,,N,1081204,,23,2717,125.8,住,,,,,,,,,,,,南蓮段451~480地號,阿蓮區,南蓮段
買賣,土地,1,,,,,,Y,,13470000,13470000,,,N,1081125,,23,2711,2380,農,,,,,,,,,,,,阿蓮段2221~2250地號,阿蓮區,阿蓮段
買賣,土地,1,,,,,,Y,,12240000,,,,N,1081122,,23,2711,3300,,特定農業區,農牧用地,,,,,,,,,,阿蓮段2881~2910地號,阿蓮區,阿蓮段
買賣,土地,1,,,,,,Y,,4200000,,,,N,1081218,,23,2704,1000,,特定農業區,農牧用地,,,,,,,,,,崙子頂段2431~2460地號,阿蓮區,崙子頂段
買賣,土地,1,,,,,,Y,,2000000,2000000,,,N,1081123,,23,2723,565.73,,特定農業區,農牧用地,,,,,,,,,,青安段421~450地號,阿蓮區,青安段
買賣,土地,1,,,,,,Y,,81633190,81633190,,,N,1081112,,23,2717,2075.87,住,,,,,,,,,,,,南蓮段121~150地號,阿蓮區,南蓮段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,15000000,,,,N,1081119,,23,2719,226.72,住,,,73.39,商業用,加強磚造,1,610701,47,一層,,,民生路31~60號,阿蓮區,青蓮段
買賣,房地(土地+建物),4,1,,,,,N,其他,9360000,,,,N,1080924,,23,2717,521.55,農,,,47.1,住家用,磚造,1,610101,48,一層,,,忠孝路31~60號,阿蓮區,南蓮段
買賣,建物,,1,,3,2,2,Y,透天厝,500000,,500000,,N,1080801,,23,2717,,,,,118.48,住家用,加強磚造,2,660913,42,一層;二層,,,忠孝路147巷1~30號,阿蓮區,南蓮段
買賣,土地,5,,,,,,Y,,2736686,,,,N,1080625,,23,2718,152.05,住,,,,,,,,,,,,和蓮段541~570地號,阿蓮區,和蓮段
買賣,土地,2,,,,,,Y,,4347045,,,,N,1080902,,24,2841,230.07,住,,,,,,,,,,,,金平段121~150地號,路竹區,金平段
買賣,土地,1,,,,,,Y,,3761430,3761430,,,N,1080829,,24,2844,739.38,,一般農業區,農牧用地,,,,,,,,,,環球段841~870地號,路竹區,環球段
買賣,土地,1,,,,,,Y,,2338570,2338570,,,N,1080829,,24,2844,459.69,,一般農業區,農牧用地,,,,,,,,,,環球段841~870地號,路竹區,環球段
買賣,土地,3,,,,,,Y,,2348800,,,,N,1080812,本案為法院核准標售案件,24,2822,1272.24,,一般農業區,農牧用地,,,,,,,,,,新興段241~270地號,路竹區,新興段
買賣,土地,1,,,,,,Y,,10080000,10080000,,,N,1080816,,24,2811,3492,,一般農業區,農牧用地,,,,,,,,,,三爺埤段241~270地號,路竹區,三爺埤段
買賣,土地,2,,,,,,Y,,3037000,3037000,,,N,1080824,,24,2832,100.4,,鄉村區,乙種建築用地,,,,,,,,,,華山段1561~1590地號,路竹區,華山段
買賣,房地(土地+建物),3,1,,2,1,2,Y,透天厝,2581000,,,,N,1080823,,24,2832,85.33,,鄉村區,乙種建築用地,140.48,住家用,加強磚造,2,,,一層;二層;騎樓,,,華山路61~90號,路竹區,華山段
買賣,土地,1,,,,,,Y,,3620595,,,,N,1080902,,24,2817,217.62,其他,,,,,,,,,,,,文南段421~450地號,路竹區,文南段
買賣,土地,1,,,,,,Y,,6000000,,,,N,1080916,,24,2848,632.64,,一般農業區,丁種建築用地,,,,,,,,,,下甲段931~960地號,路竹區,下甲段
買賣,土地,1,,,,,,Y,,4260000,,,,N,1080907,含未登記建物1棟,24,2833,266.65,,一般農業區,農牧用地,,,,,,,,,,中華段511~540地號,路竹區,中華段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),3500000,,,,Y,1081004,含坡道平面車位2個,24,2830,17.43,住,,,144.47,住家用,鋼筋混凝土造,12,831117,25,八層,,,自由街181~210號,路竹區,忠孝段
買賣,土地,1,,,,,,Y,,120675,120675,,,N,1080919,(包含)公共設施保留地之交易。;道路用地,24,2820,16.09,其他,,,,,,,,,,,,保安段661~690地號,路竹區,保安段
買賣,土地,1,,,,,,Y,,65175,65175,,,N,1080919,(包含)公共設施保留地之交易。;道路用地,24,2820,8.69,其他,,,,,,,,,,,,保安段661~690地號,路竹區,保安段
買賣,土地,1,,,,,,Y,,185850,185850,,,N,1080919,,24,2820,24.78,其他,,,,,,,,,,,,保安段661~690地號,路竹區,保安段
買賣,土地,1,,,,,,Y,,130050,130050,,,N,1080919,(包含)公共設施保留地之交易。;道路用地,24,2820,17.34,其他,,,,,,,,,,,,保安段661~690地號,路竹區,保安段
買賣,土地,1,,,,,,Y,,259216,259216,,,N,1080919,(包含)公共設施保留地之交易。;道路用地,24,2820,34.56,其他,,,,,,,,,,,,保安段661~690地號,路竹區,保安段
買賣,土地,2,,,,,,Y,,183225,183225,,,N,1080919,(包含)公共設施保留地之交易。;道路用地,24,2820,48.86,其他,,,,,,,,,,,,保安段661~690地號,路竹區,保安段
買賣,土地,1,,,,,,Y,,90450,90450,,,N,1080919,(包含)公共設施保留地之交易。;道路用地,24,2820,12.07,其他,,,,,,,,,,,,保安段661~690地號,路竹區,保安段
買賣,土地,2,,,,,,Y,,55555000,55555000,,,N,1080516,,24,2851,5101.5,,特定農業區,農牧用地,,,,,,,,,,樹人段721~750地號,路竹區,樹人段
買賣,土地,1,,,,,,Y,,4920000,,,,N,1080926,,24,2840,108.53,住,,,,,,,,,,,,立德段121~150地號,路竹區,立德段
買賣,房地(土地+建物),1,1,,2,2,2,Y,透天厝,600000,,,,N,1080903,,24,2828,112.94,住,,,91.01,住商用,加強磚造,2,701101,38,一層;二層,,,中興路197巷31~60號,路竹區,竹東段
買賣,土地,1,,,,,,Y,,1396873,1396873,,,N,1080830,,24,2820,21.57,住,,,,,,,,,,,,保安段91~120地號,路竹區,保安段
買賣,土地,1,,,,,,Y,,3200000,,,,N,1080909,,24,2816,137.51,住,,,,,,,,,,,,文北段841~870地號,路竹區,文北段
買賣,土地,1,,,,,,Y,,14700000,14700000,,,N,1080503,,24,2816,379.38,住,,,,,,,,,,,,文北段451~480地號,路竹區,文北段
買賣,土地,1,,,,,,Y,,5047020,5047020,,,N,1080916,,24,2828,152.94,住,,,,,,,,,,,,竹東段721~750地號,路竹區,竹東段
買賣,房地(土地+建物),5,1,,5,1,4,Y,透天厝,10000000,,,,N,1080923,,24,2835,132.51,,鄉村區,乙種建築用地,217.84,住家用,鋼筋混凝土造,3,1041117,4,一層;二層;三層;見其他登記事項,,,民有路1~30號,路竹區,北嶺段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,11300000,,,,N,1080929,,24,2842,113.4,住,,,202.49,住家用,鋼筋混凝土造,3,1080528,0,一層;二層;三層;見其他登記事項,,,東安路24巷22弄1~30號,路竹區,東安段
買賣,房地(土地+建物),2,2,,5,2,5,Y,透天厝,17000000,,,,Y,1080919,,24,2824,264.66,農,,,333.14,住家用,鋼筋混凝土造,3,1020502,6,一層;二層;三層;見其他登記事項,,,復興路327巷120弄31~60號,路竹區,復興段
買賣,土地,1,,,,,,Y,,500000,,,,N,1081006,本買賣案件係屬親友間特殊交易，其交易價格可能異於市場正常交易價格。（含未保存登記建物）共有土地之買賣、巷道狹小。,24,2840,47.13,住,,,,,,,,,,,,立德段1141~1170地號,路竹區,立德段
買賣,房地(土地+建物),1,1,,5,1,2,Y,華廈(10F含以下有電梯),3150000,,,,Y,1080919,,24,2817,25.01,住,,,128.98,住家用,鋼筋混凝土造,8,840325,24,四層,,,國昌路151~180號,路竹區,文南段
買賣,房地(土地+建物),1,1,,6,2,3,Y,透天厝,8300000,,,,N,1081004,,24,2817,72.51,住,,,95.04,住商用,加強磚造,2,680208,41,一層;二層;騎樓,,,永福路55巷1~30號,路竹區,文南段
買賣,房地(土地+建物),3,2,,5,4,6,Y,透天厝,16900000,,,,Y,1080928,,24,2824,235.82,農,,,262.99,住家用,見其他登記事項,3,1020325,7,一層;二層;三層;見其他登記事項,,,復興路327巷146弄1~30號,路竹區,復興段
買賣,房地(土地+建物),1,1,,10,0,10,Y,透天厝,6580000,,,,N,1081005,,24,2829,73.38,住,,,147.06,住家用,加強磚造,3,610912,47,一層;二層;三層,,,中興路52巷1~30號,路竹區,中興段
買賣,土地,2,,,,,,Y,,1400000,1400000,,,N,1080919,,24,2834,124.47,,鄉村區,乙種建築用地,,,,,,,,,,華正段901~930地號,路竹區,華正段
買賣,房地(土地+建物),2,1,,5,1,3,Y,透天厝,5200000,,,,N,1081010,,24,2830,60.96,住,,,147.15,住家用,鋼筋混凝土造,4,830624,25,一層;二層;三層;四層;屋頂突出物,,,自由街133巷1弄1~30號,路竹區,忠孝段
買賣,土地,2,,,,,,Y,,5364196,5364196,,,N,1080916,,24,2848,2202.59,,一般農業區,農牧用地,,,,,,,,,,下甲段931~960地號,路竹區,下甲段
買賣,土地,1,,,,,,Y,,700000,700000,,,N,1081023,親友間交易,24,2850,624.24,,一般農業區,農牧用地,,,,,,,,,,營前段1~30地號,路竹區,營前段
買賣,土地,1,,,,,,Y,,372921,,,,N,1081009,,24,2842,9.85,住,,,,,,,,,,,,東安段961~990地號,路竹區,東安段
買賣,土地,1,,,,,,Y,,900000,,,,N,1081002,,24,2845,167.21,,鄉村區,乙種建築用地,,,,,,,,,,竹園段661~690地號,路竹區,竹園段
買賣,房地(土地+建物),2,1,,4,2,2,Y,透天厝,4650000,,,,N,1080929,,24,2834,70.74,,一般農業區,甲種建築用地,144.24,住家用,鋼筋混凝土造,4,850702,23,一層;二層;三層;四層,,,華正路45巷110弄1~30號,路竹區,華正段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,7000000,,,,N,1080715,,24,2827,91.38,住,,,170.25,住家用,鋼筋混凝土造,3,791012,29,一層;二層;三層,,,寧安街51巷1~30號,路竹區,智仁段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,7800000,,,,N,1081013,,24,2845,90.51,,鄉村區,乙種建築用地,224.61,住家用,鋼筋混凝土造,4,1080918,0,一層;二層;三層;四層,,,新生路79巷1~30號,路竹區,竹園段
買賣,土地,1,,,,,,Y,,6434948,6434948,,,N,1081009,協議價購,24,2844,240.11,,一般農業區,特定目的事業用地,,,,,,,,,,環球段91~120地號,路竹區,環球段
買賣,土地,1,,,,,,Y,,3000000,,,,N,1081009,,24,2816,94.38,住,,,,,,,,,,,,文北段301~330地號,路竹區,文北段
買賣,房地(土地+建物),2,1,,4,2,3,Y,透天厝,5280000,,,,N,1080930,,24,2835,71.36,,鄉村區,乙種建築用地,152.4,住家用,鋼筋混凝土造,4,820409,26,一層;二層;三層;四層,,,民有路68巷1~30號,路竹區,北嶺段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,12900000,,,,N,1080923,,24,2842,147.02,住,,,235.15,住家用,鋼筋混凝土造,3,1080528,0,一層;二層;三層;見其他登記事項,,,東安路24巷22弄1~30號,路竹區,東安段
買賣,房地(土地+建物),2,1,,4,2,5,Y,透天厝,26380000,18460000,7920000,,Y,1081026,,24,2824,373.15,農,,,420.67,住家用,鋼筋混凝土造,3,1020723,6,一層;二層;三層;見其他登記事項,,,復興路327巷151~180號,路竹區,復興段
買賣,房地(土地+建物),1,1,,2,1,1,Y,透天厝,2300000,,,,N,1081009,,24,2819,52.2,住,,,49.44,住家用,磚造,1,620101,47,一層,,,中山路768巷61~90號,路竹區,竹南段
買賣,土地,3,,,,,,Y,,2058000,2058000,,,N,1081003,,24,2835,170.12,,鄉村區,乙種建築用地,,,,,,,,,,北嶺段541~570地號,路竹區,北嶺段
買賣,房地(土地+建物),3,1,,4,2,2,Y,華廈(10F含以下有電梯),5300000,,,,Y,1081029,,24,2829,24.49,住,,,145.7,見其他登記事項,鋼筋混凝土造,7,850708,23,三層,,,中興路1~30號,路竹區,中興段
買賣,土地,1,,,,,,Y,,700000,700000,,,N,1081106,,24,2848,84.59,,鄉村區,乙種建築用地,,,,,,,,,,下甲段1381~1410地號,路竹區,下甲段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,4400000,,,,N,1081022,,24,2849,74.01,,鄉村區,乙種建築用地,146.41,住家用,鋼筋混凝土造,4,830817,25,一層;二層;三層;四層,,,順安路275巷35弄1~30號,路竹區,順安段
買賣,房地(土地+建物),1,1,,4,2,2,Y,透天厝,2950000,,,,N,1081107,,24,2848,88.87,,鄉村區,乙種建築用地,67.6,住家用,加強磚造,2,660607,42,一層;二層,,,平海路31~60號,路竹區,下甲段
買賣,土地,1,,,,,,Y,,25690000,25690000,,,N,1081030,,24,2833,4296.72,,一般農業區,農牧用地,,,,,,,,,,中華段871~900地號,路竹區,中華段
買賣,房地(土地+建物),2,1,,3,2,2,Y,農舍,31500000,,,,N,1081108,,24,2802,4243,,特定農業區,農牧用地,425.04,農舍,鋼造,2,830606,25,一層;二層;屋頂突出物,,,環球路31巷91~120號,路竹區,新園段
買賣,土地,2,,,,,,Y,,4720000,4720000,,,N,1081105,,24,2842,228.56,住,,,,,,,,,,,,東安段661~690地號,路竹區,東安段
買賣,房地(土地+建物),1,1,,7,3,7,Y,透天厝,37800000,,,,N,1081024,,24,2824,348.79,農,,,533.33,住家用,鋼筋混凝土造,3,1031215,5,一層;二層;三層;見其他登記事項,,,復興路327巷136弄1~30號,路竹區,復興段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,7800000,,,,N,1081010,,24,2845,87.24,,鄉村區,乙種建築用地,217.35,住家用,鋼筋混凝土造,4,1080918,0,一層;二層;三層;四層,,,新生路79巷1~30號,路竹區,竹園段
買賣,土地,1,,,,,,Y,,2830000,,,,N,1080916,,24,2850,1178,,特定農業區,農牧用地,,,,,,,,,,營前段211~240地號,路竹區,營前段
買賣,土地,2,,,,,,Y,,400000,400000,,,N,1080509,,24,2846,77.98,,鄉村區,乙種建築用地,,,,,,,,,,福善段361~390地號,路竹區,福善段
買賣,土地,2,,,,,,Y,,1017800,1017800,,,N,1080930,,24,2816,34.52,住,,,,,,,,,,,,文北段451~480地號,路竹區,文北段
買賣,土地,23,,,,,,Y,,15600000,,,,N,1080930,,24,2851,7971.75,,一般農業區,農牧用地,,,,,,,,,,樹人段331~360地號,路竹區,樹人段
買賣,土地,3,,,,,,Y,,6961680,,,,N,1080920,,24,2851,4351.05,,一般農業區,農牧用地,,,,,,,,,,樹人段631~660地號,路竹區,樹人段
買賣,土地,1,,,,,,Y,,2357775,,,,N,1081111,,24,2826,57.74,住,,,,,,,,,,,,社中段91~120地號,路竹區,社中段
買賣,房地(土地+建物),1,1,,5,3,5,Y,透天厝,26000000,,,,N,1080920,,24,2841,154.98,住,,,415.92,住家用,鋼筋混凝土造,4,1070326,1,一層;二層;三層;四層,,,金平路273巷18弄1~30號,路竹區,金平段
買賣,土地,1,,,,,,Y,,9000000,9000000,,,N,1080911,,24,2837,3268.99,,一般農業區,農牧用地,,,,,,,,,,三爺段1231~1260地號,路竹區,三爺段
買賣,土地,2,,,,,,Y,,6000000,,,,N,1081110,,24,2830,206.56,住,,,,,,,,,,,,忠孝段1321~1350地號,路竹區,忠孝段
買賣,房地(土地+建物),1,1,,4,2,2,Y,透天厝,4000000,,,,N,1080926,,24,2826,83.85,住,,,86.1,住家用,加強磚造,2,690403,39,一層;二層,,,大同路206巷1~30號,路竹區,社中段
買賣,房地(土地+建物),1,1,,5,3,4,Y,透天厝,7500000,,,,N,1081007,,24,2824,64.59,住,,,196.93,住家用,鋼筋混凝土造,4,820825,26,一層;二層;三層;四層;屋頂突出物,,,潭墘路211~240號,路竹區,復興段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,7800000,,,,N,1081010,,24,2845,86.97,,鄉村區,乙種建築用地,216.87,住家用,鋼筋混凝土造,4,1080918,0,一層;二層;三層;四層,,,新生路79巷1~30號,路竹區,竹園段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,16000000,,,,N,1080926,,24,2841,97.85,住,,,270.55,住家用,鋼筋混凝土造,3,1070313,2,一層;二層;三層;騎樓;見其他登記事項,,,金平路271~300號,路竹區,金平段
買賣,房地(土地+建物),1,1,,3,3,2,Y,透天厝,5200000,,,,N,1081105,,24,2826,79.64,住,,,104.56,住商用,鋼筋混凝土造,2,700107,39,一層;二層;騎樓,,,智仁街31~60號,路竹區,社中段
買賣,土地,2,,,,,,Y,,3500000,,,,N,1080924,,24,2820,108.1,住,,,,,,,,,,,,保安段211~240地號,路竹區,保安段
買賣,房地(土地+建物),1,1,,5,2,2,Y,透天厝,6950000,,,,N,1081020,,24,2827,110.59,住,,,173.59,住家用,鋼筋混凝土造,3,770119,32,一層;二層;三層,,,智義街114巷1~30號,路竹區,智仁段
買賣,土地,2,,,,,,Y,,21400000,21400000,,,N,1081009,,24,2849,990.44,,鄉村區,乙種建築用地,,,,,,,,,,順安段1531~1560地號,路竹區,順安段
買賣,土地,1,,,,,,Y,,508200,508200,,,N,1081126,,24,2818,21.18,住,,,,,,,,,,,,竹西段481~510地號,路竹區,竹西段
買賣,房地(土地+建物),1,1,,,,,N,其他,246052800,,,,N,1080911,,24,2819,2420.84,住,,,1414.53,見其他登記事項,鋼造,1,820628,26,一層,,,國昌路31~60號,路竹區,竹南段
買賣,房地(土地+建物),2,1,,5,2,3,Y,透天厝,4000000,,,,N,1081020,,24,2832,92.54,,一般農業區,甲種建築用地,208.72,住家用,鋼筋混凝土造,4,840304,25,一層;二層;三層;四層;屋頂突出物,,,華光路2巷1弄1~30號,路竹區,華山段
買賣,土地,1,,,,,,Y,,369600,369600,,,N,1081119,,24,2816,30.56,商,,,,,,,,,,,,文北段631~660地號,路竹區,文北段
買賣,土地,8,,,,,,Y,,125000000,125000000,,,N,1080831,,24,2811,12034,,一般農業區,農牧用地,,,,,,,,,,三爺埤段211~240地號,路竹區,三爺埤段
買賣,土地,1,,,,,,Y,,9881667,9881667,,,N,1081115,,24,2805,2282,,特定農業區,農牧用地,,,,,,,,,,下坑段1441~1470地號,路竹區,下坑段
買賣,房地(土地+建物),2,1,,3,3,2,Y,透天厝,6600000,,,,N,1081119,,24,2827,124.31,住,,,116.14,住家用,加強磚造,2,770119,32,一層;二層,,,智義街114巷1~30號,路竹區,智仁段
買賣,土地,1,,,,,,Y,,284680,,,,N,1081115,,24,2827,17.11,住,,,,,,,,,,,,智仁段121~150地號,路竹區,智仁段
買賣,房地(土地+建物),2,1,,4,2,3,Y,透天厝,5600000,,,,N,1081125,,24,2824,90.94,,一般農業區,甲種建築用地,145.86,住家用,鋼筋混凝土造,3,840106,25,一層;二層;三層;屋頂突出物,,,復興路327巷84弄1~30號,路竹區,復興段
買賣,土地,1,,,,,,Y,,1539500,1539500,,,N,1081127,,24,2847,203.6,,特定農業區,農牧用地,,,,,,,,,,頂寮段151~180地號,路竹區,頂寮段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,4300000,,,,N,1081110,,24,2827,75.35,住,,,89.04,住家用,加強磚造,2,690811,39,一層;二層;騎樓,,,智仁街186巷1~30號,路竹區,智仁段
買賣,房地(土地+建物),2,1,,4,1,4,Y,透天厝,10480000,5764000,4716000,,N,1081125,,24,2816,126.57,住,,,204.63,住家用,鋼筋混凝土造,3,1071031,1,一層;二層;三層;見其他登記事項,,,文化路158巷1~30號,路竹區,文北段
買賣,土地,1,,,,,,Y,,800000,,,,N,1081120,,24,2816,40.09,住,,,,,,,,,,,,文北段331~360地號,路竹區,文北段
買賣,土地,1,,,,,,Y,,7500000,,,,N,1081118,,24,2824,1139.78,,特定農業區,農牧用地,,,,,,,,,,復興段481~510地號,路竹區,復興段
買賣,土地,1,,,,,,Y,,3900000,,,,N,1081129,,24,2834,1326.06,,一般農業區,農牧用地,,,,,,,,,,華正段211~240地號,路竹區,華正段
買賣,土地,2,,,,,,Y,,300000,300000,,,N,1081205,,24,2848,71.66,,鄉村區,乙種建築用地,,,,,,,,,,下甲段481~510地號,路竹區,下甲段
買賣,土地,5,,,,,,Y,,4000000,4000000,,,N,1081112,,24,2849,568.21,,鄉村區,乙種建築用地,,,,,,,,,,順安段751~780地號,路竹區,順安段
買賣,土地,1,,,,,,Y,,3462031,3462031,,,N,1081118,,24,2851,487.61,,鄉村區,乙種建築用地,,,,,,,,,,樹人段1231~1260地號,路竹區,樹人段
買賣,房地(土地+建物),2,1,,4,1,3,Y,透天厝,4000000,,,,N,1081108,,24,2835,130.63,,鄉村區,乙種建築用地,203.03,住家用,鋼筋混凝土造,3,811117,27,一層;二層;三層,,,民有路31~60號,路竹區,北嶺段
買賣,土地,1,,,,,,Y,,180075,,,,N,1081212,,24,2837,34.91,,一般農業區,農牧用地,,,,,,,,,,三爺段691~720地號,路竹區,三爺段
買賣,土地,1,,,,,,Y,,5400000,5400000,,,N,1081113,,24,2825,324,工,,,,,,,,,,,,大同段421~450地號,路竹區,大同段
買賣,土地,1,,,,,,Y,,174533,,,,N,1081111,,24,2851,101.91,,一般農業區,農牧用地,,,,,,,,,,樹人段631~660地號,路竹區,樹人段
買賣,土地,1,,,,,,Y,,174533,,,,N,1081104,,24,2851,101.91,,一般農業區,農牧用地,,,,,,,,,,樹人段631~660地號,路竹區,樹人段
買賣,房地(土地+建物),2,1,,4,2,3,Y,透天厝,7000000,,,,N,1081106,,24,2834,109.56,,一般農業區,甲種建築用地,145.44,住家用,鋼筋混凝土造,4,850724,23,一層;二層;三層;四層,,,華正路45巷91~120號,路竹區,華正段
買賣,房地(土地+建物),1,1,,4,1,1,Y,透天厝,2700000,1900000,800000,,N,1081209,屋齡已40多年土地坪數不大,24,2825,64.71,住,,,77.98,住家用,加強磚造,2,620101,47,一層;二層,,,中正路215巷31~60號,路竹區,大同段
買賣,土地,3,,,,,,Y,,41701650,,,,N,1080912,,24,2825,1256.54,住,,,,,,,,,,,,大同段121~150地號,路竹區,大同段
